0.2445687512382149,1820.167007919003,-8264.439014152811,-947.5120680472173,-4085.765639306593,3108.226570433192
0.2019815028319922,-446.7425050653506,9090.528899663486,-4056.647769069968,3671.664128523247,1686.514598998742
0.1918543454644467,-7937.640438548593,1427.90551328897,-3307.806549157249,-1221.189639470759,4925.915224135032
0.2444019996977813,-264.8818186945376,1464.538933146822,-809.0732611090061,-4068.556198158346,-4353.182397815011
0.1024199489746462,-9396.982660412576,-2433.334341898107,-3112.485938498139,-11228.17701733305,3106.558888915972
0.2402026473900772,6058.812480774453,14487.12134118493,-1623.327129847894,2925.042062436154,-3553.122823120308
0.328461102533502,-2775.243812728159,4638.710543124907,13328.04693140133,223.979544596846,2311.86141254934
0.2081073215761774,-12045.71037390785,14143.84785339433,-2121.822773118765,6285.95912525093,5307.669807662433
0.1939136161573046,-2350.604718246744,4708.942916610879,-5913.94495052009,1677.04821630065,-73.24510597286859
0.2098062273171465,-13143.45416039248,-8833.311764579887,-1464.772419847577,-1486.762739456917,6967.000919865742
0.1809676736274148,8846.425930731604,1076.307106904997,-3810.827567267552,-596.556946183888,-2938.468067936234
0.2060245861826692,5346.323598106796,-8447.853016487496,-4378.886078990035,-2501.833252076291,-3761.55056514208
0.1814572806675785,1766.684908652947,3293.872098981248,-7060.649424969597,2961.239100142211,2020.414584940625
0.2093856243917167,-2476.718747993861,14443.07490451831,-2403.743957936967,5259.678830990756,2422.551195051262
0.1418591878044339,-3902.811355295551,-2841.13024084135,-10439.11308035968,-1391.454734577644,-529.8915321201999
0.1916098931845726,-970.3025897640294,-689.5834423308902,-5235.02229937003,-2569.407489146826,1608.753603105151
0.174048530065327,-1503.089704025014,-3325.043653355867,-7607.630559399695,-128.1502274270675,2647.585292902852
0.1842751415757898,-2432.72117179086,-7591.935023091077,-4314.956586949847,-5943.942192945779,-1516.546444122136
0.1606337964414189,-2763.075440991602,-125.865816907291,-8827.136715877714,1805.593288696671,-850.7390681957803
0.1873624744923829,769.2250127093654,6680.158970558642,-5803.707636889158,4687.179959570493,528.799654098799
0.1941588791701695,6825.302656106962,2588.490604145508,-2434.568184067757,6797.738938799263,-6261.206943732532
0.1787114100884699,-4422.839230286755,-352.1581238223802,-4472.258476798743,-2851.931483889988,-4673.390704768395
0.1719552661486183,3293.125594396959,-6282.889785262867,-5180.648175748502,1112.604439453989,-5085.130355998808
0.2085785197136533,-2526.972984053242,2895.316088359372,-3466.008195868199,1667.044743894588,-4607.349885889424
0.2129633567206487,-5131.803452810374,-3255.914857466489,-3721.916676728142,-4541.753628706372,2289.430569578589
0.2488840323779948,-3067.071921082141,18115.16636017357,-149.4606787491648,3534.557644345683,2230.842174854077
0.1927211021357181,-5761.797548666095,189.5643445779299,-3890.745456108561,-908.2149174277797,-2219.626606952209
0.1898620342689433,1325.003688716208,-11630.98158876707,-3726.294559288363,-4183.213414159515,-4950.209714817149
0.2443112460093849,2873.381764202296,-2547.095044256353,652.0312634711445,-6702.913823839846,134.1707981158292
0.2096924706157891,13597.89909380924,3810.780676466106,-1305.37967949931,4810.481593297961,-7945.707588833326
0.1982254602682927,-2596.216419628469,9004.477298781101,-1891.620534846879,5641.210488412111,-3780.060438178194
0.2057236487445871,-15734.02817939476,-1454.182678871409,-4898.07142576683,1208.31402334968,4996.455226684753
0.2168416301434628,-9814.753004764514,13081.0576814706,-2936.371020638035,4195.238763887583,2018.498500328058
0.1941319321147088,-15323.39313727123,-4348.817219656994,-4203.720178429649,-931.6161082568786,4580.388811191502
0.1913695986150166,5770.576890414334,-8132.503503434849,-3545.914616257505,-2380.085801194404,-8436.381186514753
0.1841790638447155,4351.919810411325,-1547.176435713939,-6393.995595739398,-1422.909826613848,3291.314666379321
0.1739787179235831,-846.5477321325428,-8528.433253854122,-7472.334319609217,-2032.388741944459,-523.7777332760791
0.1761049666702506,-6709.356231225952,-3787.169468410153,-5053.310985229473,1942.276227225215,3956.970999961241
0.1932544544255047,4733.799776928559,1597.130874766311,-3850.345411108719,905.2523124904803,-7105.897335538571
0.1696108474578204,-655.6944080874251,-2826.976741772529,-7987.577041767508,1315.717983878707,-1057.515333433155
0.2346883113133027,-3545.884212307717,3918.962674875071,-2263.068892018055,1591.005603387652,4865.812947739915
0.1904982026703716,-10209.56203579194,-3257.36418385963,-5779.121391788067,1481.621862938615,5216.747748381516
